id,text
448,Go back to nursery school jerk.
449,"DA] Armenia is involved in fighting with Azarbaijan.  It is Armenian
DA] soldiers from mainland Armenia that are shelling towns in Azarbaijan.


Are you related to 'Arromdian' of ASALA/SDPA/ARF Terrorism and Revisionism
Triangle? If you feel that you can simply act as a fascist Armenian 
governmental crony in this forum you will be sadly mistaken and duly 
embarrassed. This is not a lecture to another historical revisionist 
and a genocide apologist, but a fact. This time, fascist x-Soviet Armenian 
Government will not get away with the genocide of 204,000 Azeri men, women 
and children. Not a chance.

 The SUNDAY TIMES 8 March 1992
 Morgues fill as Azeris head for all-out war
 -------------------------------------------
 Thomas Goltz, the first to report the massacre by Armenian soldiers in
 the worst violence since the breakup of the Soviet Union, reports from
 Agdam
 ------
 Khojaly used to be a barren town, with empty shops and treeless dirt
 roads. Yet it was still home to thousands of people who, in happier
 times, tended fields and flocks of geese. Last week it was wiped off
 the map.
 .......
 As sickening reports trickled in to the Azerbaijani border town of
 Agdam, and the bodies piled up in the morgues, there was little doubt
 that Khojaly and the stark foothills and gullies around it had been
 the site of the most terrible massacre since the Soviet Union broke
 apart.
 .......
 I was the last Westerner to visit Khojaly. That was in january and
 people were predicting their fate with grim resignation. Zumrut Ezoya,
 a mother of four on board the helicopter that ferried us into the
 town, called her community ""sitting ducks, ready to get shot"". She and
 her family were among the victims of the massacre on February 26.
 .......
 ""The Armenians have taken all the outlying villages, one by one, and
 the government does nothing."" Balakisi Sakikov, 55, a father of five,
 said. ""Next they will drive us out or kill us all,"" said Dilbar, his
 wife. The couple, their three sons and three daughters were killed in
 the assault, as were many other people I had spoken to.
 ......
 ""It was close to the Armenian lines we knew we would have to cross.
 There was a road, and the first units of the column ran across then
 all hell broke loose. Bullets were raining down from all sides. we had
 just entered their trap.""
 The azeri defenders picked off one by one. Survivors say that Armenian
 forces then began a pitiless slaughter, firing at anything moved in
 the gullies. A video taken by an azeri cameraman, wailing and crying
 as he filmed body after body, showed a grizzly trail of death leading
 towards higher, forested ground where the villagers had sought refuge
 from the Armenians.
 ""The Armenians just shot and shot and shot,"" said Omar Veyselov, lying
 in hospital in Agdam with sharapnel wounds. ""I saw my wife and
 daughter fall right by me.""
 People wandered through the hospital corridors looking for news of the
 loved ones. Some vented their fury on foreigners: "" Where is my
 daughter, where is my son ?"" wailed a mother. ""Raped. Butchered. Lost.""
 Azerbaijan has said as many as 1,000 refugees were killed as they
 tried to flee. The Armenians have denied this, saying the civilians
 were caught in ""crossfire"".
 .......

Source: The Times, 2 March 1992.

CORPSES LITTER HILLS IN KARABAKH

ANATOL LIEVEN COMES UNDER FIRE WHILE FLYING WITH AZERBAIJANI FORCES TO 
INVESTIGATE THE ALLEGED MASS KILLINGS OF REFUGEES BY ARMENIAN TROOPS...

As we swooped low over the snow-covered hills of Nagorno-Karabagh we saw 
the scattered corpses. Apparently, the refugees had been shot down as 
they ran. An Azerbaijani film of the places we flew over, shown to 
journalists afterwards, showed DOZENS OF CORPSES lying in various parts 
of the hills.

The Azerbaijanis claim that AS MANY AS 1000 have died in a MASS KILLING 
of AZERBAIJANIS fleeing from the town of Khodjaly, seized by Armenians 
last week. A further 4,000 are believed to be wounded, frozen to death 
or missing... 

Seven of us squatted in the cabin of an Azerbaijani M24 attack helicopter 
as we flew to investigate the claims of the mass killings. Suddenly there 
was a thump against the underside of the aircraft, a red flash of tracer 
ripped past the starboard wing, and the helicopter rocked sharply. We 
swung round, and there was a deafening burst of fire from the cannon 
under our wing as the helicopter crew returned fire.

We had been fired on from an Armenian anti-aircraft post. We swung round 
again, tipped to starboard and appeared to dive straight down into a 
valley. The brown earth swooped around our heads, the helicopter swung 
round again and followed the contours of the ground. Our cannon fired 
repeated blasts.

Later it emerged that a civilian helicopter that we had been escorting 
had landed successfully at Nakhichevanik in the east of the disputed 
enclave of Nagorno-Karabakh, to pick up some of the dead. We had, in 
fact, been attacked both by ground fire and by an Armenian helicopter. 
I had seen the Armenian helicopter intermittently through the window, 
its cannons firing, but had thought - mistakenly - that it was on 
""our side"". Our group of Western journalists had embarked on a 
search-and-rescue flight that had become a combat mission.

Our flight consisted of the civilian passenger helicopter and two 
M24 Soviet attack helicopters in the Azerbaijani service, nicknamed 
flying crocodiles for their armour. Our party was in the second 
crocodile. The civilian helicopter's job was to land in the mountains 
and pick up bodies at sites of the mass killings. The attack helicopters 
were there to give covering fire if necessary.

The operation showed a striking sign of the disintegration of the Soviet 
armed forces because our pilot was a Russian officer. An Azerbaijani 
official told us that there were now five former Soviet military 
helicopters -and their pilots- fighting for Azerbaijan. ""They have 
signed contracts to fly for us,"" he said. The helicopter we engaged 
in combat was most probably flown by a brother-officer of our Russian 
pilot, but fighting for the Armenians.

We had taken off just before 5pm on Saturday from Agdam airfield, an 
heated for the Armenian-controlled mountains of Karabakh, a sheer 
white wall in the distance. The civilian helicopter picked up four 
corpses, and it was during this and a previous mission that an 
Azerbaijani cameraman filmed the several the several dozen bodies 
on the hillsides. We then took off again in a hurry and speed back 
towards Azerbaijani lines. Azerbaijani gunners on the last hill before 
the plain - and safety - gazed up at us as we passed.

Back at the airfield in Agdam, we took a look the bodies the 
civilian helicopter had picked up. Two old men a small girl were 
covered with blood, their limbs contorted by the cold and rigor 
mortis. They had been shot.

What did our Russian pilot think of the tragedy, our close shave, 
and the war in Nagorno-Karabakh? He gave us CHEERFUL GRIN, POLITELY 
DECLINED TO ANSWER QUES TIONS, AND MARCHED OFF TO HIS DINNER.

Serdar Argic"
450,"The economic and political ignorance of most Americans can be truly scary.
Price controls and government intervention.  The surest route to
disaster.  It's amazing, people never seem to learn from history (or
common sense).  Price controls do not, and cannot work.  I would have
thought our last experiment in the 70's would have been enough to 
dampen the belief that price controls can actually work.  As for
government intervention, people never seem to get the irony of what
the are saying.  We are told that entitlements are the biggest portion
of the budget and they must be 'controlled'.  We are presented with
horror stories of waste and fraud in almost all government agencies.
We are shown stories about the miserable treatment our veterans get
in our government run hospitals.  We are just now seeing stories about
how Social Security isn't going to cut it in the future (as if that
should come as any surprise).  And yet, people choose to ignore all
of that and believe in the fairy tale of the government coming to
the rescue.  Simply amazing."
451,"Do the words ""chilling effect"" stimulate impulses within that
small collection of neurons you call a brain?

cpk
-- 
It's been 80 days.  Do you know where your wallet is?"
452,"This is as bad as the ""Did You Know""  Japan bashing of 2 weeks ago.  After
finding  this set of postings for the third time I hope no one shows up.

I don't know why fools insist on posting to every group.  It just
agrevates people."
453,">It seems that conservatives are putting a lot of effort into
    >showing up the 10% figure, but that really doesn't make a
    >difference. Like I said, who cares how many there are? Would
    >the fact that they're only 1% of the population justify
    >discrimination against them? I don't think so.
    
Uh, well, Golly Gee Whiz. Let me see, when the new President, as his first
big ""policy act"" tries to force homosexuals (acceptance thereof) on the
military, despite polls showing a consistent 75%+ against it, and the
minority is only 1%, well, gee, I sure think that is newsworthy.

Tells you something about the fascist politics being practiced ....


-- 
There are actually people that STILL believe Love Canal was some kind of
environmental disaster. Weird, eh?"
454,"kaldis@romulus.rutgers.edu (Theodore A. Kaldis) writes...









Actually, my interest in gender issues is not limited to international
boundaries.  Indeed, I often exchange information with Americans about
issues which concern us, in both countries.


 ^^^^^^^^^^^^^^^^^^^^^^^^^

Ah...someone had mentioned this journal, but gave no further information.






Yes, thank you, though I am really curious as to why this never came out
(at least not in what I saw, up here in Canada, or on CNN, which is sent
up here) during the Thomas nomination hearings.  Surely, one would think
that her claim to having been sexually harassed, would have a great deal
less credibility if it could be shown that she had herself been guilty of it.



Ahemmm....  It depends.  :-)

(For instance, if it were the ""sworn statements"" at the Warren Commission,
then yes, I _would_ say that the statements were no better than toilet
paper, used at that :-), but in most cases, the answer would be ""no"").

---
Will Steeves, goid@zooid.guild.org                      ""Neil Hull is GOiD""
ZOOiD BBS, Toronto, Ontario - The Zoo Of Ids            ""GOiDS Rule""
(416) 322-7876

""Solve Patriarchy, Install Peterarchy""
   - Peter J. Hanus, B.A. (UPEI)"
455,"What's the difference, in practice?

It amounts to your saying, it's disgusting but should be legal,

***or***

someone else saying, let's allow the parties involved to decide what is
disgusting.

Or, if you're like me, you think that it ISN'T a coercive law, because
some children can't make informed consent.

Brian"
456,"Why is this surprising? Then the _Times_ can get a few more
Pulitzers the same way they did last year.
--"
457,"Wow, does this mean 2 out of 5 homosexuals will be at the March
on Washington?  How *very* interesting.

cpk
-- 
It's been 80 days.  Do you know where your wallet is?"
458,"In the case of victimless crimes yes, I think so.

Think about it.  If I rob or beat up or rape or kill someone, it's very
clear to anyone not a sociopath that I've done something immoral.  On the
other hand, if I smoke grass or have sex with a consenting adult in a
manner illegal in that state, the morality or immorality of that act is
merely a lifestyle choice; it doesn;t clearly hurt anyone else.  IMO, if
such an act doesn;t hurt another person it should not be interfered with.


I think so.  And I don't use drugs, outside of the legal ones (alcohol
and coffee)."
459,"# ##For a while, homosexuals paid higher insurance rates than straights,
# ##and with very good reason, until the government made it illegal to
# ##do so.
# 
# Well if we go by this philosophy how many Children do you think
# we help pay for with our insurance premiums???  Children who obviously
# cannot be afforded, since the insurance companies have to pay for
# all of the prenatal and birthing.....  What about the children born
# with horrible flaws who cost the system an arm and a leg to be kept alive?
# We all pay because we are all part of this society and we should take
# care of one another.....

Oddly enough, dependent coverage costs a bit more than for one self
alone.  But if you really believe your claims, you could make a lot
of money starting the ""Homosexuals Health Insurance Co."" and refuse to
insure ""breeders.""  But I shudder to think what your premiums will be
like.

# Bil Snodgrass III"
460,"Yes, very serious.  I claim that I can substantiate my statement that
Rudman says he doesn't believe Perot was investigating him.  You claim
Perot was investigating him.  If you will state that you were in error
on this point, provided I produce the source, I'll go dig it up.

Now give me one reason why I should go to the trouble if you won't
agree to this?  It is simple enough you know.  But I don't have time
to waste if you'll just blow it off with more of the tripe you usually
post."
461,"#The fact that she was wearing a miniskirt with no underwear was
#presented as evidence that she was a prostitute, and the court
#apparently found this compelling.

Ah, I know women who wear miniskirts without wearing underwear, and
they are not prostitutes.

#Because the judge found that there was some credible evidence that the
#Marines were engaged in self-defense.  Got it, knucklehead?

Gee, Both Clayton and Kaldis engaging in ad hominem arguments.

I presented evidence that what you said is *NOT* what the judge ruled.
Provide your evidence. Repeating a false claim is not evidence."
462,"From: baba@Tymnet.com (Duane Hentrich)
-BTW, I'm a WALC (white aryan lapsed catholic)
-
---
-d'baba Duane M. Hentrich        baba@Tymnet.Com
-
   I would like to go on record as objecting to Mr. Hentrich calling
himself an Aryan.  The word `Aryan' is of Sanskrit origin and occurs first
in the Hindu scripture, the Rigveda.  It seems to have been a tribal term
but may have had connotations of good character.  Such connotations
are quite explicit in the sayings of the Buddha who called his religion the
eightfold Aryan path.   The word was borrowed by the German scholar
Max Mueller who used it as a synonym for `indo-european', but then the
Nazis proceeded to steal it and started pretending that `aryan' is
synonymous with `nordic' which seems highly unlikely.  The people who
originally called themselves aryas,  the Iranians, Noprth Indians, the Afghans
and possibly the Kurds, are none of them nordic.  So the use of the word
by Westerners, though meant with apparent good humor in this case, is
nontheless inappropriate.  The only Westerners who may have some claim
to call themselves Aryans (by descent) are the Celts who seem to have wor-
shipped a god called Aryaman who is mentioned in the Rigveda.

  If you want to check what I am saying, look at  Mallory's book, ``In
search of the Indo-Europeans"" or, just look at the Encyclopedia Britannica.
The reason this usage is offensive is that most of Ancient Indian literature
as well as religion is directly or inderectly due to the Aryans and
for Westerners to butt in is really not nice, not to mention the horrible
things done by Germans to Jews, using a word to which the Germans have
no clear claim."
463,"# #Unfortunately, homosexuals don't believe in this concept of freedom.
# #They believe that they have a right to FORCE people to hire them,
# #rent to them, and do business with them, regardless of the feelings
# #or beliefs of the other person.
# 
# Allow me to point out that Clayton is once again unfairly lumping an
# entire class of people, as if they all have one will.  Having completely
# dived into the abyss of believing that there are no queers in the world
# who think differently from the child-molestation-advocating minority on
# soc.motss, he doesn't even notice that he's starting a sentence with
# ""They believe"" when the referent of that ""they"" is millions of people.
# ""...so few as to be irrelevant...""

If you don't want to be lumped together as a group, stop insisting
on being treated as a member of a group.

# # Force people to hire?  No.  Require people to give them a fair 
# # look?  Yes.
# 
# #You give them a fair look.  You decide that you don't want to hire
# #the guy wearing the NAMBLA T-shirt.  He files a lawsuit.  You lose.
# #Yes, such laws force you to hire homosexuals.
# 
# Pedophiles, as well?

Sexual orientation is not defined by the anti-discrimination law
that was passed last year.  Pedophilia isn't a sexual orientation?

# And, Cramer, let me describe how you'd have it, and see if this is
# accurate.  I apply for a job at a computer company.  They see I'm
# wearing some article of homosexual adornment, I dunno, maybe a
# ""Silence = Death"" pin or something.  They turn me down because of
# that.  I can't do a darned thing and have to go look somewhere else.
# Am I correct in assuming that you wholeheartedly approve of the
# company's actions, or at least that you wholeheartedly support their
# right to take that action?

I wholeheartedly support their right to take this action.  I wouldn't
do it myself, unless it was something like the NAMBLA T-shirt.

# How about:  a black man applies for a job at a bank.  The bank decides,
# based on statistics, a black person would be more likely to steal
# money, and denies the man the job.  Would you support the bank's right
# to this freedom?  If not, explain how this differs.

I support their right to do so (just like I support your right to 
engage in sodomy with consenting adults), but I think they are doing 
something wrong.  I wouldn't do business with such a bank.

# Clayton has repeatedly said that California's statutes classify
# pedophilia as a sexual orientation, and that discriminating on the
# basis of sexual orientation is illegal.
# 
# If true, I'm frankly amazed.  But I don't trust Clayton to give me
# the whole story.  Would someone clarify for me whether this is true,
# what sort of discrimination Clayton's talking about (jobs? housing?
# hate crimes?), and whether the effect of the law is really that
# a daycare has to hire an admitted pedophile.
# -- 
#  Jamie McCarthy		Internet: k044477@kzoo.edu	AppleLink: j.mccarthy

Here's the law that was passed and signed by the governor:

     The people of the State of California do enact as follows:

 1       SECTION 1.  The purpose of this act is to codify
 2  existing case law as determined in Gay Law Students v.
 3  Pacific Telephone and Telegraph, 24 Cal. 3d 458 (1979)
 4  and Soroka v. Dayton Hudson Corp., 235 Cal. App. 3d 654
 5  (1991) prohibiting discrimination based on sexual
 6  orientation.
 7       SEC. 2.  Section 1102. is added to the Labor Code, to
 8  read:
 9       1102.1.  (a) Sections 1101 and 1102 prohibit
10  discrimination or disparate treatment in any of the terms
11  and conditions of employment based on actual or
12  perceived sexual orientation.
              ^^^^^^^^^^^^^^^^^^

13       (b)  This section shall not apply to a religious
14  association or corporation not organized for private
15  profit, whether incorporated as a religious or public
16  benefit corporation."
464,"As a libertarian (with a small l) who voted for Clinton, I think that he
should abolish the Selective Service and the draft.  If his conscience
forbade him to go to war in Vietnam, it should forbid him to perpetuate
this system of government-sanctioned slavery.


If our government would pay attention to SERIOUS domestic issues (the ECONOMY)
and choose to stay out of other people's wars (Iraq, Bosnia, Somalia),
we would not be in this fix.  An anyway, couldn't the jobs be replaced by
improving our domestic situation?  (I'm not for continued deficit spending,
but if Clinton and Congress want to spend, I'd rather they improve the 
infrastructure than fight other people's wars.)


A novel idea:  Getting away from naval bases, what about refurbishing
decommissioned Air Force bases as airports?  This would be SO much cheaper
than building them from the ground up (Denver's new airport is one of the 
most appalling examples of pork-barreling and cronyism I have seen in
my lifetime).  Even if no more airports are needed, I'm sure Bill Gates
or Ross Perot would LOVE to have their own private airfields, and the
money from their purchases could be applied to the public debt."
465,"Actually, Jerry Brown essentially did...and Clinton, in his demagogue
persona, condemned Brown for it in the crucial NY primary last year.

However....

Why don't the Republicans get their act together, and say they
will support a broad-based VAT that would have to be visible
(the VAT in Canada is visible unlike the invisible VATS they
have in Europe)
and suggest a rate sufficient to halve income and corporate
and capital gains tax rates and at a rate sufficient to give
the Clintons enough revenue for their health care reform, and
force an agreement with the Democrats that the top income tax
rate would then be frozen for the forseeable future and could
be increased only via a national referendum.

Why not make use of the Clintons to do something worthwhile...
shift the tax burden from investment to consumption, and get
health care reform, and a frozen low top marginal tax rate
all in one fell swoop."
466,"My opinion is this:  In a society whose economy is primarily based on 
capitalism, the role of government should be to provide those goods and 
services that need providing for the general public's good.  BUT government 
should supply those necessary goods and services only when it is impossible 
for a private enterprise (or individual) to make money from providing them.
I agree with some of the other posts that this train probably can not make 
money and will rely heavily on State tax dollars.  

The question, I think, then becomes:  Do we, the general public, need the train?

I certainly do not, nor will I ever, need this train in Lubbock, Texas.  With
the inexpensive air travel provided between Dallas and Houston, I don't think
people in Dallas or Houston need it either."
467,"Yo--earth to Clayton--*my* philosophy?  I have never discussed this with you.
I know it's a minor point, but, gee, dude, you have no idea what economic
and political principles I adhere to.  But don't let that stop you--you're on a
roll.  Just ascribe to me whatever you want--I know you'll choose wisely.
After all, I *do* believe in personal responsibility.



Duh.  What else would you *expect* a socialist to do?




(a) Just when and where have I encouraged people not to be responsible
for themselves?  Be specific--but do make up random dates and heinous
acts as you see fit.

(b) You and I have encouraged many people to do many things.  How does that
in any way make our audiences less responsible for their actions?  Is there
a finite amount of responsibility, so (cf. conservation of energy) as
I become more responsible for an occurrence by encouraging it the actual
perpetrator becomes correspondingly less so?  At what point does the
perpetrator become completely innocent altogether?  You know, this lends
a whole new meaning to the term ""the moral high ground"".




I will pass the info on.  Out of curiosity, what kind of jobs would these
be?  What's the demographic mix wrt race, age, culture?



Life's a bitch, ain't it?  Man, you've got to get out of Fornicalia--have
you considered someplace perhaps geographically distant but politically
more friendly to you, like, say, Indiana?  Or maybe Utah?



I don't doubt it, but unless you can show me statistics to the contrary
I will persist in my apparently dogmatic socialist belief (hey, if *you* say
so) that most AFDC money really does--for better or worse in the long
term--feed FDCs."
468,"etc. etc.....


     ^^^^^^

***Sure!!! And what's .3 of a woman??? Any hypothesis??

   How can you trust a report from people that have *no idea*
   of what a MEDIAN is?

   The same bullshit article reported that 22,5% of all the men have
   sex 10 times or more a week (Elf, how many times did you fill
   one of those questionnaires?) and had other statistics that took
   in no consideration different class backgrounds, marital status
   etc.  No information on sampling were given.


Do you think you can compare so lightly secondary data from 2 very
different (and discutible) surveys???


It just shows how dramatically ignorant are press release writers and
most pople that read them....."
469,"##It should be noted that NAMBLA has not been present in the
##other 600 or so gay parades in the nation. While I view this
##as an isolated event, I am very troubled by its reccurence.



Thank you for correcting the error in my post to the net.
This information came from a newspaper article that was
fuzzy in my mind.  I can only wonder if there have been
similar outcries about NAMBLA's presence in the parades
of New York and Boston.

Yours in Liberation from Molestation,

Mark

North American Micro-Biological Laboratories Association
For a packet containing a sample bulletin, publications list
and membership information send $1.00 postage to...

Note:  Sometimes I do the darndest things while trying to
squelch my desire to flame the living daylights out of
somebody for their beliefs and/or associations, especially
if they are so genial...  Phil, take it away!  :-)"
470,"Enemy?  Sounds like that's the viewpoint of the stereotypical rednecked
conservative -- 'always been commies, always will be.'  I suggest you
listen very carefully to the stuff Yeltsin and his people are saying
and compare that with the very anti-West slogans coming from his
opponents in the Russian congress.  I sure know who I want to back.

Oh, BTW, Germany has sure come back as a terrible enemy after WWII,
hasn't it?

Better to let them degenerate into civil war?  Remember all those
nuclear weapons in Russia.  I cannot imagine that they would not
be used in a civil war.  If nationialists take over and, even if
they prevent a civil war, most feel they must take back large
parts of land that are in other countries (like Ukraine.)  I also cannot
imagine Ukraine giving up land without a fight, possibly nuclear.

How does this affect us?  Well, we are on the same planet and if
vast tracks of Europe are blown away I think we'd feel something.
A massive breakup of a country that spans 1/6th the planet is
bound to have affects here.  (Of course, there is also the
humanitarian argument that democracies should help other
democracies (or struggling democracies).)


Seriously.  Everyone has different opinions on what is stupid.
My two ""causes"" are aid to Russia and a strong space program.
Someone else will champion welfare or education or doing studies
of drunken goldfish.  That is why we have a republic and not a
true democracy.  Instead of gridlock on a massive scale, we
only have gridlock on a congressional scale.

BTW, who is to decide 'stupid?'  This is just like those who
want to impose their 'morals' on others -- just the sort of
thing I thought Libertarians were against.

Actually, my politics are pretty Libertarian except on this one issue 
and this is why it is impossible for me to join the party.  It seems
that Libertarians want to withdraw from the rest of the world and
let it sink or swim.  We could do that 100 years ago but not now.
Like it or not we are in the beginnings of a global economy and
global decision making."
471,"#Compared to the table I have already posted from Masters, Johnson,
#and Kolodny showing male homosexual partners, it is apparent that
#homosexual men are dramatically more promiscuous than the general
#male population.  

Did you ever consider the selection effect that those who are willing
to admit to being a member sexual minority (homosexuality) are more
willing to admit to being a member of another sexual minority (highly
promiscious)? 

I didn't think that you did."
472,"Geez, where have you been, Ryan?  I proposed this theory *months*
ago.  Let's take it one step further, even.  If, as the surveys show,
up to 33% of all men have *had* a homosexual encounter, then there must
be an even *larger* percentage of people who have had homosexual erotic
fantasies.  But if less than 10% of the population is gay, what can we
say about these people who don't identify as gay but have demonstrated
gay potential.  Obviously, a large chunk of these people *chose* (or,
more accurately, were forced to choose by force of religion and social
sanction) to put those feelings aside, to be heterosexual.

   Obviously, Cramer and Kaldis fall into this category.

   These people are the ones who are so hung up on ""choice.""
Obviously, since *they chose*, everyone must have, and homosexuals are
just flaunting their ""perversion"" by choosing not to go along with what
society has dictated.

   Of course, I'm that most awful of perverts.  I chose, I gleefully
admit that I was heterosexual until I met the right man and *chose* to
indulge in my homoerotic potential.  Take that!

      Elf !!!
--
elf@halcyon.com  (Elf Sternberg)"
473,"------------------------------
Wrong, if a bunch of faggots from the tenderloin decide to go straight
bashing and they selectively target a heterosexual man and beat the bloody
fuck out of him, they would get charged as well under all the federal laws
that exist about violation of civils rights. The focus of their intent is
his sexual orientation, and so the law applies to them as well. The
national government retains the right to make any laws necessary to
sufficiently deter and punish any crime against someone's civil rights
until that behavior becomes so well punished that nobody even tries it!
The fact is, that at last count, gays were not beating straights for their
sexual orientation. Thus, the law is getting applied only to the straights
who indulge themselves. The federal government or judiciary has the right
to enforce the 14th amendment guarantee of equal protection under law even
if it takes 1000 possible charges against people who would violate them. Go
read your constitutional law. We broke the back of the KKK's harrassment
campaign with the same strategy in the early 1900's. So many went to jail
and for so long that it cut the heart out of the KKK. 
-RSW

----------------------------------------
This ""mutation"" as you call it, protects your little butt too, if you
happen to be somewhere where you're the wrong ""shade"" for somebody else's
taste. If it can be shown that the motive for the assault on you was
racially motivated, then the full power of these extra laws that bring more
charges and punishments will come against those who harmed you. The first
use of such laws was well over a hundred years ago, and constitutional
scholars of all conviction recognize that this right reserved to the
federal government is well established and not just some short-lived
peculiarity, too! Go read some constitutional law for awhile. Maybe you'll
get it.
-RSW

--------------------------"
474,"# 	Actually, I was rather surprised to see an article on this subject
# (i.e. the ""new, inproved"" survey saying that roughly 1% of men are gay)
# on the front page of The New York _Times_ recently (I think it was
# on Thurs, 15 April).  The headline was something to the effect of 
# ""New Survey Finds 1% of Men Are Gay""
# 
# 	I was shocked, not because the New York _Times_ was running a story
# on a sex survey (although that was part of it), but because they thought
# that this news was actually important enough to warrant front page space.
# I mean, how many people actually CARE how many people are gay (as long as
# you know how to find/avoid them if you want to)?  I don't.  

If you don't care, why was so much effort put into promoting the
10% lie?  Because it was important to scare politicians into
obedience.

# 							-Matt"
475,"^^^^^^^
Probably cheaper than you think.  I'll bet some of my (and yours)
tax dollars become a subsidy for these chips.  If these chips don't
sell well, what's to stop the US government from 'giving' them
away (in the interest of National Security)?


-- 
Steven P. Holton
Network Administrator - RTP FAST
Northern Telecom, Inc.
Replies To:  cmsph02@nt.com
on bounce: [ sholton@aol.com | 70521.2430@compuserve.com ]"
476,"Try reading between the lines David - there are *strong* hints in there
that they're angling for NREN next, and the only conceivable meaning of
applying this particular technology to a computer network is that they
intend it to be used in exclusion to any other means of encryption.

Don't be lulled by the wedge because its end looks so thin."
477,"Since the AT&T wiretap chip is scheduled to be distributed 
internationally, allowing the U.S. government to spy on foreign 
governments, companies and people as as well as to wiretap domestic 
citizens, this is a world-wide issue.  Thus Distribution: world.



Why do we hackers care about the Clipper chip?  Do we give a shit
about anybody's privacy accept our own?  And perhaps not even our
own; are we so smart that we always know when we're talking to
somebody who has a wiretap on their phone?

I find the ""call thru your computer"" ideas may reflect this attitude.
Ideas that are of, by, and for hackers, and don't help anybody in the
real world, aren't going to do anybody much good, including ourselves
where voice phones are concerned.

We *do* need an alternative to NSA-bugged telephones, but
we're talking inexpensive *telephones* here, including hand-sized
cellulars, that need strong crypto, real privacy.  Make-shift
computer hacker rigs that require living by your computer to
talk privately over the phone are just a dumb stunt that doesn't 
do anything for anybody's privacy in the real world.  

What we need is a true *privacy chip*.  For example, a real-time 
voice-encryption RSA, silicon compile it and spit out ASIC.  
Put this chip on the market as a de facto standard for international 
business, diplomats, and private communications.  If the U.S. bans 
it, we make it somewhere else and import it.  The Japanese, German,
Dutch, Taiwanese, Korean, etc. electronics companies don't want the 
NSA spying on them.  U.S. workers lose more jobs to government fascist
stupidity."
478,"Even more interesting: the SMTP server at csrc.ncsl.nist.gov no longer
recognizes the 'expn' and 'vrfy' commands...

   telnet csrc.ncsl.nist.gov smtp
   Trying 129.6.54.11...
   Connected to csrc.ncsl.nist.gov.
   Escape character is '^]'.
   220 first.org sendmail 4.1/NIST ready at Tue, 20 Apr 93 17:01:34 EDT
   expn clipper
   500 Command unrecognized

Seems like sombody didn't like your snooping around, Marc."
479,"Really? Why are so you worried about high school kids ""getting their kicks""
with scanners, as compared to what the feds can do, and have done, to their
targets?

""Better than the status quo"" isn't good enough, I'd say. The same 
technology could be implemented WITHOUT a back door open to the state.

We all know about power and corruption. But we all know that abuse is
something that only happens to the other guy.



-- 
------------------------------------------------------------------------------
John Hesse           |          A man,     
jhesse@netcom.com    |                 a plan, 
Moss Beach, Calif    |                         a canal, Bob."
480,"Assume in this case the usual canard-adversary of narcotraficantes.  They
probably have more cash than the KGB did, and they're probably more generous
at handing it out.  It will be easier than ever to find or cultivate Walkers
and Pollards for the keys, and it will be easy enough to find someone to
reverse-engineer the chip (unless the tamper proofing is damned clever and
effective)."
481,":    I've been thinking about how difficult it would be to make PGP available
: in some form on EBCDIC machines.

Don't encourage them.  Let EBCDIC machines die an honorable death :)"
482,"Just a question. 
   As a provider of a public BBS service - aren't you bound by law to gurantee
   intelligble access to the data of the users on the BBS, if police comes
   with sufficent authorisation ? I guessed this would be  a basic condition
   for such systems. (I did run a bbs some time ago, but that was in Switzerland)

You are obliged to let the police search the equipment if they have a
proper court order. You are under no legal obligation to keep the data
intelligble. If you wish to run your BBS entirely with all data
encrypted such that if the police show up they cannot read anything,
well, thats their problem. There are no legal restrictions on domestic
use of cryptography in the United States -- YET.

--
Perry Metzger		pmetzger@shearson.com"
483,"This has now been thrown out by the courts.  (The ""Progressive"" case.)


This is outright illegal.  It DOES violate the first amendment.  If you
would, give a case in which your ""speed trap"" example has been upheld by
the courts."
484,"Nice to think, but naive.  The fact is that millions of people today
are sending highly confidential information over unencoded, easy to
receive cellular phones.  They figure the chances of being heard are
small, so they risk it.

And 99.9% of people don't understand crypto the way the least of the
sci.crypt newbies does.   If Clinton tells them it's good crypto,
they'll believe him, and send important stuff over it, and be thankful
that they're no longer using clear-voice FM cellular phones.

Only a tiny fraction of people will want more crypto.  Worse, in the
eyes of the government, which swears up and down the algorithim is
spook-level secure (and it may indeed be) the only reason you could
possibly want this extra level is to avoid police.

By using it, you'll attract attention as a likely lawbreaker.

""Your honour, the suspect suddenly started using another level of
cryptography and we can't tap his phone calls any more.  He must
have something to hide.  Please sign the warrant to search his
house..."""
485,"For a good discussion of cryptographically ""good"" random number
generators, check out the draft-ietf-security-randomness-00.txt
Internet Draft, available at your local friendly internet drafts
repository. 

A reasonably source of randomness is the output of a cryptographic
hash function (e.g., MD5), when fed with a large amount of
more-or-less random data. For example, running MD5 on /dev/mem is a
slow, but random enough, source of random bits; there are bound to be
128 bits of entropy in the tens (or hundreds) of megabytes of data in
a modern workstation's memory, as a fair amount of them are system
timers, i/o buffers, etc."
486,"Here's a simple way to convert the Clipper proposal to an unexceptionable
one: Make it voluntary.

That is--you get high quality secure NSA classified technology if you agree
to escrow your key. Otherwise you are on your own.

David"
